transcript27644	61fe301a85a45765af4c6517cb034091	203	MobiDBLite	mobidb-lite	consensus disorder prediction	99	133	-	T	30-10-2025	-	-	-	-
transcript27644	61fe301a85a45765af4c6517cb034091	203	MobiDBLite	mobidb-lite	consensus disorder prediction	100	114	-	T	30-10-2025	-	-	-	-
transcript27644	61fe301a85a45765af4c6517cb034091	203	MobiDBLite	mobidb-lite	consensus disorder prediction	1	32	-	T	30-10-2025	-	-	-	-
transcript50549	a788334aeff2da90365ad6668574246b	195	Pfam	PF04570	zinc-finger of the FCS-type, C2-C2	122	171	1.1E-18	T	30-10-2025	IPR007650	Zf-FLZ domain	-	-
transcript50549	a788334aeff2da90365ad6668574246b	195	MobiDBLite	mobidb-lite	consensus disorder prediction	68	78	-	T	30-10-2025	-	-	-	-
transcript50549	a788334aeff2da90365ad6668574246b	195	MobiDBLite	mobidb-lite	consensus disorder prediction	1	115	-	T	30-10-2025	-	-	-	-
transcript50549	a788334aeff2da90365ad6668574246b	195	MobiDBLite	mobidb-lite	consensus disorder prediction	1	26	-	T	30-10-2025	-	-	-	-
transcript50549	a788334aeff2da90365ad6668574246b	195	MobiDBLite	mobidb-lite	consensus disorder prediction	93	106	-	T	30-10-2025	-	-	-	-
transcript50549	a788334aeff2da90365ad6668574246b	195	ProSiteProfiles	PS51795	Zinc finger FLZ-type profile.	129	173	23.451694	T	30-10-2025	IPR007650	Zf-FLZ domain	-	-
transcript50549	a788334aeff2da90365ad6668574246b	195	PANTHER	PTHR33059	FCS-LIKE ZINC FINGER 5	61	181	1.4E-33	T	30-10-2025	-	-	-	-
transcript40328	7d629bbac5d4b020175cb911bd189898	181	MobiDBLite	mobidb-lite	consensus disorder prediction	83	103	-	T	30-10-2025	-	-	-	-
transcript40328	7d629bbac5d4b020175cb911bd189898	181	MobiDBLite	mobidb-lite	consensus disorder prediction	146	174	-	T	30-10-2025	-	-	-	-
transcript40328	7d629bbac5d4b020175cb911bd189898	181	MobiDBLite	mobidb-lite	consensus disorder prediction	146	181	-	T	30-10-2025	-	-	-	-
transcript40328	7d629bbac5d4b020175cb911bd189898	181	MobiDBLite	mobidb-lite	consensus disorder prediction	83	95	-	T	30-10-2025	-	-	-	-
transcript40328	7d629bbac5d4b020175cb911bd189898	181	Pfam	PF21300	Grass antifreeze beta roll	92	181	5.8E-21	T	30-10-2025	IPR048518	Ice-binding protein, beta roll	-	-
transcript40328	7d629bbac5d4b020175cb911bd189898	181	SUPERFAMILY	SSF101967	Adhesin YadA, collagen-binding domain	94	177	3.01E-8	T	30-10-2025	IPR011049	Serralysin-like metalloprotease, C-terminal	-	-
transcript40328	7d629bbac5d4b020175cb911bd189898	181	Gene3D	G3DSA:2.150.10.10	-	85	181	8.0E-22	T	30-10-2025	IPR011049	Serralysin-like metalloprotease, C-terminal	-	-
transcript46600	5fe0b98e4db0410463c8aa4cb169dde5	101	MobiDBLite	mobidb-lite	consensus disorder prediction	1	38	-	T	30-10-2025	-	-	-	-
transcript46600	5fe0b98e4db0410463c8aa4cb169dde5	101	MobiDBLite	mobidb-lite	consensus disorder prediction	1	16	-	T	30-10-2025	-	-	-	-
transcript11490	e3907d60b89c37af903227d24632b2c6	118	MobiDBLite	mobidb-lite	consensus disorder prediction	63	95	-	T	30-10-2025	-	-	-	-
transcript11493	e3907d60b89c37af903227d24632b2c6	118	MobiDBLite	mobidb-lite	consensus disorder prediction	63	95	-	T	30-10-2025	-	-	-	-
transcript11492	e3907d60b89c37af903227d24632b2c6	118	MobiDBLite	mobidb-lite	consensus disorder prediction	63	95	-	T	30-10-2025	-	-	-	-
transcript46907	2b53879b7c83e876825728775842f2b3	105	PANTHER	PTHR32170	PROTEASOME ACTIVATOR COMPLEX SUBUNIT 4	2	80	3.9E-18	T	30-10-2025	IPR035309	Proteasome activator complex subunit 4	GO:0005634(PANTHER)|GO:0005829(PANTHER)|GO:0010499(PANTHER)|GO:0016504(InterPro)|GO:0016504(PANTHER)|GO:0070577(PANTHER)|GO:0070628(InterPro)|GO:0070628(PANTHER)	-
transcript35351	7fad8d353588ad8737372f3d2e0e798d	397	Pfam	PF03371	PRP38 family	11	173	3.5E-64	T	30-10-2025	IPR005037	Pre-mRNA-splicing factor 38	-	-
transcript35351	7fad8d353588ad8737372f3d2e0e798d	397	Pfam	PF12871	Pre-mRNA-splicing factor 38-associated hydrophilic C-term	179	278	0.018	T	30-10-2025	IPR024767	Pre-mRNA-splicing factor 38, C-terminal	-	-
transcript35351	7fad8d353588ad8737372f3d2e0e798d	397	PANTHER	PTHR23142	PRE-MRNA-SPLICING FACTOR 38A-RELATED	1	349	1.3E-97	T	30-10-2025	IPR005037	Pre-mRNA-splicing factor 38	-	-
transcript35351	7fad8d353588ad8737372f3d2e0e798d	397	MobiDBLite	mobidb-lite	consensus disorder prediction	180	397	-	T	30-10-2025	-	-	-	-
transcript35351	7fad8d353588ad8737372f3d2e0e798d	397	MobiDBLite	mobidb-lite	consensus disorder prediction	206	231	-	T	30-10-2025	-	-	-	-
transcript35351	7fad8d353588ad8737372f3d2e0e798d	397	MobiDBLite	mobidb-lite	consensus disorder prediction	348	360	-	T	30-10-2025	-	-	-	-
transcript35351	7fad8d353588ad8737372f3d2e0e798d	397	MobiDBLite	mobidb-lite	consensus disorder prediction	311	322	-	T	30-10-2025	-	-	-	-
transcript35351	7fad8d353588ad8737372f3d2e0e798d	397	MobiDBLite	mobidb-lite	consensus disorder prediction	323	334	-	T	30-10-2025	-	-	-	-
transcript35351	7fad8d353588ad8737372f3d2e0e798d	397	MobiDBLite	mobidb-lite	consensus disorder prediction	185	196	-	T	30-10-2025	-	-	-	-
transcript35351	7fad8d353588ad8737372f3d2e0e798d	397	MobiDBLite	mobidb-lite	consensus disorder prediction	240	310	-	T	30-10-2025	-	-	-	-
transcript24682	da24e0ca22815605afc13747f91f19a4	159	MobiDBLite	mobidb-lite	consensus disorder prediction	119	136	-	T	30-10-2025	-	-	-	-
transcript24682	da24e0ca22815605afc13747f91f19a4	159	MobiDBLite	mobidb-lite	consensus disorder prediction	20	32	-	T	30-10-2025	-	-	-	-
transcript24682	da24e0ca22815605afc13747f91f19a4	159	MobiDBLite	mobidb-lite	consensus disorder prediction	80	94	-	T	30-10-2025	-	-	-	-
transcript24682	da24e0ca22815605afc13747f91f19a4	159	MobiDBLite	mobidb-lite	consensus disorder prediction	95	105	-	T	30-10-2025	-	-	-	-
transcript24682	da24e0ca22815605afc13747f91f19a4	159	MobiDBLite	mobidb-lite	consensus disorder prediction	67	79	-	T	30-10-2025	-	-	-	-
transcript24682	da24e0ca22815605afc13747f91f19a4	159	MobiDBLite	mobidb-lite	consensus disorder prediction	1	159	-	T	30-10-2025	-	-	-	-
transcript24683	da24e0ca22815605afc13747f91f19a4	159	MobiDBLite	mobidb-lite	consensus disorder prediction	119	136	-	T	30-10-2025	-	-	-	-
transcript24683	da24e0ca22815605afc13747f91f19a4	159	MobiDBLite	mobidb-lite	consensus disorder prediction	20	32	-	T	30-10-2025	-	-	-	-
transcript24683	da24e0ca22815605afc13747f91f19a4	159	MobiDBLite	mobidb-lite	consensus disorder prediction	80	94	-	T	30-10-2025	-	-	-	-
transcript24683	da24e0ca22815605afc13747f91f19a4	159	MobiDBLite	mobidb-lite	consensus disorder prediction	95	105	-	T	30-10-2025	-	-	-	-
transcript24683	da24e0ca22815605afc13747f91f19a4	159	MobiDBLite	mobidb-lite	consensus disorder prediction	67	79	-	T	30-10-2025	-	-	-	-
transcript24683	da24e0ca22815605afc13747f91f19a4	159	MobiDBLite	mobidb-lite	consensus disorder prediction	1	159	-	T	30-10-2025	-	-	-	-
transcript18005	5e5be6f31a294918ae467439cc62e652	514	Pfam	PF08263	Leucine rich repeat N-terminal domain	34	70	3.9E-7	T	30-10-2025	IPR013210	Leucine-rich repeat-containing N-terminal, plant-type	-	-
transcript18005	5e5be6f31a294918ae467439cc62e652	514	PANTHER	PTHR48061	LEUCINE-RICH REPEAT RECEPTOR PROTEIN KINASE EMS1-LIKE-RELATED	31	239	4.1E-102	T	30-10-2025	IPR046956	Receptor-like protein 23-like	-	-
transcript18005	5e5be6f31a294918ae467439cc62e652	514	SUPERFAMILY	SSF52058	L domain-like	32	292	8.42E-37	T	30-10-2025	-	-	-	-
transcript18005	5e5be6f31a294918ae467439cc62e652	514	Pfam	PF23598	Leucine-rich repeat region	226	404	1.4E-7	T	30-10-2025	IPR055414	Disease resistance R13L4/SHOC-2-like, LRR domain	-	-
transcript18005	5e5be6f31a294918ae467439cc62e652	514	SUPERFAMILY	SSF52058	L domain-like	204	504	2.21E-47	T	30-10-2025	-	-	-	-
transcript18005	5e5be6f31a294918ae467439cc62e652	514	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	201	512	5.2E-69	T	30-10-2025	IPR032675	Leucine-rich repeat domain superfamily	-	-
transcript18005	5e5be6f31a294918ae467439cc62e652	514	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	33	200	7.8E-33	T	30-10-2025	IPR032675	Leucine-rich repeat domain superfamily	-	-
transcript18005	5e5be6f31a294918ae467439cc62e652	514	Pfam	PF00560	Leucine Rich Repeat	423	443	290.0	T	30-10-2025	IPR001611	Leucine-rich repeat	GO:0005515(InterPro)	-
transcript18005	5e5be6f31a294918ae467439cc62e652	514	Pfam	PF00560	Leucine Rich Repeat	128	149	1100.0	T	30-10-2025	IPR001611	Leucine-rich repeat	GO:0005515(InterPro)	-
transcript18005	5e5be6f31a294918ae467439cc62e652	514	Pfam	PF00560	Leucine Rich Repeat	473	493	3500.0	T	30-10-2025	IPR001611	Leucine-rich repeat	GO:0005515(InterPro)	-
transcript18005	5e5be6f31a294918ae467439cc62e652	514	FunFam	G3DSA:3.80.10.10:FF:000041	LRR receptor-like serine/threonine-protein kinase ERECTA	366	461	7.2E-26	T	30-10-2025	-	-	-	-
transcript18005	5e5be6f31a294918ae467439cc62e652	514	SMART	SM00369	LRR_typ_2	149	171	200.0	T	30-10-2025	IPR003591	Leucine-rich repeat, typical subtype	-	-
transcript18005	5e5be6f31a294918ae467439cc62e652	514	SMART	SM00369	LRR_typ_2	252	276	270.0	T	30-10-2025	IPR003591	Leucine-rich repeat, typical subtype	-	-
transcript18005	5e5be6f31a294918ae467439cc62e652	514	SMART	SM00369	LRR_typ_2	99	124	46.0	T	30-10-2025	IPR003591	Leucine-rich repeat, typical subtype	-	-
transcript18005	5e5be6f31a294918ae467439cc62e652	514	SMART	SM00369	LRR_typ_2	420	444	6.9	T	30-10-2025	IPR003591	Leucine-rich repeat, typical subtype	-	-
transcript20864	5218794bd00d3c0e3012c3af54946c3d	77	MobiDBLite	mobidb-lite	consensus disorder prediction	14	31	-	T	30-10-2025	-	-	-	-
transcript20864	5218794bd00d3c0e3012c3af54946c3d	77	MobiDBLite	mobidb-lite	consensus disorder prediction	1	77	-	T	30-10-2025	-	-	-	-
transcript17026	6f991bb22a42d49e52e925d6100f6986	101	PANTHER	PTHR33116	REVERSE TRANSCRIPTASE ZINC-BINDING DOMAIN-CONTAINING PROTEIN-RELATED-RELATED	2	88	1.3E-9	T	30-10-2025	-	-	-	-
transcript51540	a20dc545baaa645dca47434cef473658	206	MobiDBLite	mobidb-lite	consensus disorder prediction	1	69	-	T	30-10-2025	-	-	-	-
transcript37158	820c86b79c8a561fd8ef84ec90c92648	99	MobiDBLite	mobidb-lite	consensus disorder prediction	1	99	-	T	30-10-2025	-	-	-	-
transcript37158	820c86b79c8a561fd8ef84ec90c92648	99	MobiDBLite	mobidb-lite	consensus disorder prediction	1	11	-	T	30-10-2025	-	-	-	-
transcript37158	820c86b79c8a561fd8ef84ec90c92648	99	MobiDBLite	mobidb-lite	consensus disorder prediction	56	77	-	T	30-10-2025	-	-	-	-
transcript54013	74fd72ff2de71e161ca6458b76e9e79f	131	PRINTS	PR01217	Proline rich extensin signature	38	59	7.1E-10	T	30-10-2025	-	-	-	-
transcript54013	74fd72ff2de71e161ca6458b76e9e79f	131	PRINTS	PR01217	Proline rich extensin signature	23	35	7.1E-10	T	30-10-2025	-	-	-	-
transcript54013	74fd72ff2de71e161ca6458b76e9e79f	131	PRINTS	PR01217	Proline rich extensin signature	1	17	7.1E-10	T	30-10-2025	-	-	-	-
transcript54013	74fd72ff2de71e161ca6458b76e9e79f	131	MobiDBLite	mobidb-lite	consensus disorder prediction	82	91	-	T	30-10-2025	-	-	-	-
transcript54013	74fd72ff2de71e161ca6458b76e9e79f	131	MobiDBLite	mobidb-lite	consensus disorder prediction	100	110	-	T	30-10-2025	-	-	-	-
transcript54013	74fd72ff2de71e161ca6458b76e9e79f	131	MobiDBLite	mobidb-lite	consensus disorder prediction	1	52	-	T	30-10-2025	-	-	-	-
transcript54013	74fd72ff2de71e161ca6458b76e9e79f	131	MobiDBLite	mobidb-lite	consensus disorder prediction	1	110	-	T	30-10-2025	-	-	-	-
transcript28205	3b6dc6a35f68404f4d3e8338dfe934a6	179	MobiDBLite	mobidb-lite	consensus disorder prediction	63	81	-	T	30-10-2025	-	-	-	-
transcript28205	3b6dc6a35f68404f4d3e8338dfe934a6	179	MobiDBLite	mobidb-lite	consensus disorder prediction	52	151	-	T	30-10-2025	-	-	-	-
transcript28205	3b6dc6a35f68404f4d3e8338dfe934a6	179	MobiDBLite	mobidb-lite	consensus disorder prediction	129	139	-	T	30-10-2025	-	-	-	-
transcript34378	b154b7f2e753b9f125e2455555af48b6	67	MobiDBLite	mobidb-lite	consensus disorder prediction	19	43	-	T	30-10-2025	-	-	-	-
transcript45805	2cd5b940cb1ea697d454ca7ec7c0b06d	74	MobiDBLite	mobidb-lite	consensus disorder prediction	28	58	-	T	30-10-2025	-	-	-	-
transcript49014	b41f5ead707b32aae7a4576c03a5f984	204	Pfam	PF01435	Peptidase family M48	27	92	9.5E-12	T	30-10-2025	IPR001915	Peptidase M48	GO:0004222(InterPro)|GO:0006508(InterPro)	-
transcript49014	b41f5ead707b32aae7a4576c03a5f984	204	Gene3D	G3DSA:3.30.2010.10	Metalloproteases ("zincins"), catalytic domain	9	90	3.3E-9	T	30-10-2025	-	-	-	-
transcript49014	b41f5ead707b32aae7a4576c03a5f984	204	PANTHER	PTHR22726	METALLOENDOPEPTIDASE OMA1	16	173	2.7E-47	T	30-10-2025	IPR051156	Mitochondrial and Outer Membrane Metalloprotease	GO:0004222(PANTHER)|GO:0016020(PANTHER)|GO:0051603(PANTHER)	-
transcript55354	7adb12a17b15a8d9875765673e150a8c	92	MobiDBLite	mobidb-lite	consensus disorder prediction	1	20	-	T	30-10-2025	-	-	-	-
transcript55354	7adb12a17b15a8d9875765673e150a8c	92	MobiDBLite	mobidb-lite	consensus disorder prediction	1	12	-	T	30-10-2025	-	-	-	-
transcript1490	5553cc4ec2669f8305644a486791f128	176	MobiDBLite	mobidb-lite	consensus disorder prediction	25	37	-	T	30-10-2025	-	-	-	-
transcript1490	5553cc4ec2669f8305644a486791f128	176	MobiDBLite	mobidb-lite	consensus disorder prediction	25	70	-	T	30-10-2025	-	-	-	-
transcript41691	700c190f870abe1578caf831fa36c2fd	122	MobiDBLite	mobidb-lite	consensus disorder prediction	20	31	-	T	30-10-2025	-	-	-	-
transcript41691	700c190f870abe1578caf831fa36c2fd	122	MobiDBLite	mobidb-lite	consensus disorder prediction	20	122	-	T	30-10-2025	-	-	-	-
transcript41691	700c190f870abe1578caf831fa36c2fd	122	MobiDBLite	mobidb-lite	consensus disorder prediction	77	92	-	T	30-10-2025	-	-	-	-
transcript41690	700c190f870abe1578caf831fa36c2fd	122	MobiDBLite	mobidb-lite	consensus disorder prediction	20	31	-	T	30-10-2025	-	-	-	-
transcript41690	700c190f870abe1578caf831fa36c2fd	122	MobiDBLite	mobidb-lite	consensus disorder prediction	20	122	-	T	30-10-2025	-	-	-	-
transcript41690	700c190f870abe1578caf831fa36c2fd	122	MobiDBLite	mobidb-lite	consensus disorder prediction	77	92	-	T	30-10-2025	-	-	-	-
transcript51238	5aa0435608d668fd6f8997b8e7d3de94	200	MobiDBLite	mobidb-lite	consensus disorder prediction	30	42	-	T	30-10-2025	-	-	-	-
transcript51238	5aa0435608d668fd6f8997b8e7d3de94	200	MobiDBLite	mobidb-lite	consensus disorder prediction	30	49	-	T	30-10-2025	-	-	-	-
transcript51238	5aa0435608d668fd6f8997b8e7d3de94	200	Pfam	PF07172	Glycine rich protein family	1	89	3.6E-12	T	30-10-2025	IPR010800	Glycine rich protein	-	-
transcript51239	5aa0435608d668fd6f8997b8e7d3de94	200	MobiDBLite	mobidb-lite	consensus disorder prediction	30	42	-	T	30-10-2025	-	-	-	-
transcript51239	5aa0435608d668fd6f8997b8e7d3de94	200	MobiDBLite	mobidb-lite	consensus disorder prediction	30	49	-	T	30-10-2025	-	-	-	-
transcript51239	5aa0435608d668fd6f8997b8e7d3de94	200	Pfam	PF07172	Glycine rich protein family	1	89	3.6E-12	T	30-10-2025	IPR010800	Glycine rich protein	-	-
transcript51240	5aa0435608d668fd6f8997b8e7d3de94	200	MobiDBLite	mobidb-lite	consensus disorder prediction	30	42	-	T	30-10-2025	-	-	-	-
transcript51240	5aa0435608d668fd6f8997b8e7d3de94	200	MobiDBLite	mobidb-lite	consensus disorder prediction	30	49	-	T	30-10-2025	-	-	-	-
transcript51240	5aa0435608d668fd6f8997b8e7d3de94	200	Pfam	PF07172	Glycine rich protein family	1	89	3.6E-12	T	30-10-2025	IPR010800	Glycine rich protein	-	-
transcript51241	5aa0435608d668fd6f8997b8e7d3de94	200	MobiDBLite	mobidb-lite	consensus disorder prediction	30	42	-	T	30-10-2025	-	-	-	-
transcript51241	5aa0435608d668fd6f8997b8e7d3de94	200	MobiDBLite	mobidb-lite	consensus disorder prediction	30	49	-	T	30-10-2025	-	-	-	-
transcript51241	5aa0435608d668fd6f8997b8e7d3de94	200	Pfam	PF07172	Glycine rich protein family	1	89	3.6E-12	T	30-10-2025	IPR010800	Glycine rich protein	-	-
transcript25507	fee4b6167927e9a646a242e3865613aa	134	MobiDBLite	mobidb-lite	consensus disorder prediction	88	97	-	T	30-10-2025	-	-	-	-
transcript25507	fee4b6167927e9a646a242e3865613aa	134	MobiDBLite	mobidb-lite	consensus disorder prediction	75	97	-	T	30-10-2025	-	-	-	-
transcript25507	fee4b6167927e9a646a242e3865613aa	134	MobiDBLite	mobidb-lite	consensus disorder prediction	1	23	-	T	30-10-2025	-	-	-	-
transcript25507	fee4b6167927e9a646a242e3865613aa	134	MobiDBLite	mobidb-lite	consensus disorder prediction	1	59	-	T	30-10-2025	-	-	-	-
transcript25507	fee4b6167927e9a646a242e3865613aa	134	MobiDBLite	mobidb-lite	consensus disorder prediction	29	44	-	T	30-10-2025	-	-	-	-
transcript28690	999002930b9b8797b438f2b87002e0e5	230	MobiDBLite	mobidb-lite	consensus disorder prediction	114	156	-	T	30-10-2025	-	-	-	-
transcript28690	999002930b9b8797b438f2b87002e0e5	230	MobiDBLite	mobidb-lite	consensus disorder prediction	1	20	-	T	30-10-2025	-	-	-	-
transcript28690	999002930b9b8797b438f2b87002e0e5	230	MobiDBLite	mobidb-lite	consensus disorder prediction	27	80	-	T	30-10-2025	-	-	-	-
transcript28690	999002930b9b8797b438f2b87002e0e5	230	MobiDBLite	mobidb-lite	consensus disorder prediction	81	90	-	T	30-10-2025	-	-	-	-
transcript28690	999002930b9b8797b438f2b87002e0e5	230	MobiDBLite	mobidb-lite	consensus disorder prediction	115	139	-	T	30-10-2025	-	-	-	-
transcript28690	999002930b9b8797b438f2b87002e0e5	230	MobiDBLite	mobidb-lite	consensus disorder prediction	1	96	-	T	30-10-2025	-	-	-	-
transcript29247	9c1921fff94202d94a86a6136fb830d8	79	MobiDBLite	mobidb-lite	consensus disorder prediction	25	79	-	T	30-10-2025	-	-	-	-
transcript29247	9c1921fff94202d94a86a6136fb830d8	79	MobiDBLite	mobidb-lite	consensus disorder prediction	25	39	-	T	30-10-2025	-	-	-	-
transcript29248	9c1921fff94202d94a86a6136fb830d8	79	MobiDBLite	mobidb-lite	consensus disorder prediction	25	79	-	T	30-10-2025	-	-	-	-
transcript29248	9c1921fff94202d94a86a6136fb830d8	79	MobiDBLite	mobidb-lite	consensus disorder prediction	25	39	-	T	30-10-2025	-	-	-	-
transcript14882	81d8f1ba8c3ea06da728417427100be6	435	FunFam	G3DSA:3.80.10.10:FF:000095	LRR receptor-like serine/threonine-protein kinase GSO1	67	261	1.7E-47	T	30-10-2025	-	-	-	-
transcript14882	81d8f1ba8c3ea06da728417427100be6	435	SUPERFAMILY	SSF52058	L domain-like	331	414	5.33E-11	T	30-10-2025	-	-	-	-
transcript14882	81d8f1ba8c3ea06da728417427100be6	435	SUPERFAMILY	SSF52058	L domain-like	33	327	2.04E-58	T	30-10-2025	-	-	-	-
transcript14882	81d8f1ba8c3ea06da728417427100be6	435	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	189	267	1.0E-15	T	30-10-2025	IPR032675	Leucine-rich repeat domain superfamily	-	-
transcript14882	81d8f1ba8c3ea06da728417427100be6	435	Pfam	PF08263	Leucine rich repeat N-terminal domain	34	71	1.6E-8	T	30-10-2025	IPR013210	Leucine-rich repeat-containing N-terminal, plant-type	-	-
transcript14882	81d8f1ba8c3ea06da728417427100be6	435	Pfam	PF00560	Leucine Rich Repeat	372	394	36.0	T	30-10-2025	IPR001611	Leucine-rich repeat	GO:0005515(InterPro)	-
transcript14882	81d8f1ba8c3ea06da728417427100be6	435	Pfam	PF00560	Leucine Rich Repeat	197	219	210.0	T	30-10-2025	IPR001611	Leucine-rich repeat	GO:0005515(InterPro)	-
transcript14882	81d8f1ba8c3ea06da728417427100be6	435	Pfam	PF00560	Leucine Rich Repeat	348	369	4900.0	T	30-10-2025	IPR001611	Leucine-rich repeat	GO:0005515(InterPro)	-
transcript14882	81d8f1ba8c3ea06da728417427100be6	435	Pfam	PF00560	Leucine Rich Repeat	126	147	48.0	T	30-10-2025	IPR001611	Leucine-rich repeat	GO:0005515(InterPro)	-
transcript14882	81d8f1ba8c3ea06da728417427100be6	435	Pfam	PF00560	Leucine Rich Repeat	173	194	480.0	T	30-10-2025	IPR001611	Leucine-rich repeat	GO:0005515(InterPro)	-
transcript14882	81d8f1ba8c3ea06da728417427100be6	435	Pfam	PF00560	Leucine Rich Repeat	102	123	1900.0	T	30-10-2025	IPR001611	Leucine-rich repeat	GO:0005515(InterPro)	-
transcript14882	81d8f1ba8c3ea06da728417427100be6	435	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	268	430	2.6E-32	T	30-10-2025	IPR032675	Leucine-rich repeat domain superfamily	-	-
transcript14882	81d8f1ba8c3ea06da728417427100be6	435	PANTHER	PTHR48060	DNA DAMAGE-REPAIR/TOLERATION PROTEIN DRT100	1	410	7.7E-90	T	30-10-2025	IPR053211	DNA damage-repair/toleration-associated protein	-	-
transcript14882	81d8f1ba8c3ea06da728417427100be6	435	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	32	188	7.5E-47	T	30-10-2025	IPR032675	Leucine-rich repeat domain superfamily	-	-
transcript14883	81d8f1ba8c3ea06da728417427100be6	435	FunFam	G3DSA:3.80.10.10:FF:000095	LRR receptor-like serine/threonine-protein kinase GSO1	67	261	1.7E-47	T	30-10-2025	-	-	-	-
transcript14883	81d8f1ba8c3ea06da728417427100be6	435	SUPERFAMILY	SSF52058	L domain-like	331	414	5.33E-11	T	30-10-2025	-	-	-	-
transcript14883	81d8f1ba8c3ea06da728417427100be6	435	SUPERFAMILY	SSF52058	L domain-like	33	327	2.04E-58	T	30-10-2025	-	-	-	-
transcript14883	81d8f1ba8c3ea06da728417427100be6	435	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	189	267	1.0E-15	T	30-10-2025	IPR032675	Leucine-rich repeat domain superfamily	-	-
transcript14883	81d8f1ba8c3ea06da728417427100be6	435	Pfam	PF08263	Leucine rich repeat N-terminal domain	34	71	1.6E-8	T	30-10-2025	IPR013210	Leucine-rich repeat-containing N-terminal, plant-type	-	-
transcript14883	81d8f1ba8c3ea06da728417427100be6	435	Pfam	PF00560	Leucine Rich Repeat	372	394	36.0	T	30-10-2025	IPR001611	Leucine-rich repeat	GO:0005515(InterPro)	-
transcript14883	81d8f1ba8c3ea06da728417427100be6	435	Pfam	PF00560	Leucine Rich Repeat	197	219	210.0	T	30-10-2025	IPR001611	Leucine-rich repeat	GO:0005515(InterPro)	-
transcript14883	81d8f1ba8c3ea06da728417427100be6	435	Pfam	PF00560	Leucine Rich Repeat	348	369	4900.0	T	30-10-2025	IPR001611	Leucine-rich repeat	GO:0005515(InterPro)	-
transcript14883	81d8f1ba8c3ea06da728417427100be6	435	Pfam	PF00560	Leucine Rich Repeat	126	147	48.0	T	30-10-2025	IPR001611	Leucine-rich repeat	GO:0005515(InterPro)	-
